fips_code,State_name,County,Cases_7_day_count_change,cases_per_100K_7_day_count_change,new_cases_week_over_week_percent_change,percent_test_results_reported_positive_last_7_days,percent_test_results_reported_positive_last_7_days_7_day_count_change,total_test_results_reported_7_day_count_change,total_test_results_reported_7_day_count_change_per_100K,total_new_test_results_reported_week_over_week_percent_change,deaths_7_day_count_change,deaths_per_100K_7_day_count_change,new_deaths_week_over_week_percent_change,hotspot_history_last_14_days,numDaysDownward,population_density_2019,avg_hh_size,percent_uninsured_2019,poverty_rate_2019,percent_65_plus,percent_american_indian_ak_native,svi_rank,ccvi_score,aoc_continuum_status,report_date,case_death_start_date,case_death_end_date,testing_start_date,testing_end_date,hospital_data_collection_date,total_hospitals_reporting,admissions_covid_confirmed_last_7_days,admissions_covid_confirmed_7_day_rolling_average,admissions_covid_confirmed_last_7_days_per_100_beds,admissions_covid_confirmed_week_over_week_percent_change,percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_inpatient_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_inpatient_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid,percent_adult_icu_beds_used_confirmed_covid_week_over_week_absolute_change,hospitals_included_in_percent_adult_icu_beds_used_confirmed_covid,cases_per_100k_14_day_count_change,percent_positive_14_day,school_composite,community_transmission_level,poverty_rate_2019_state_avg,percent_65_plus_state_avg,population_density_2019_state_avg,avg_hh_size_state_avg,percent_uninsured_2019_state_avg,population_density_2019_US_avg,avg_hh_size_US_avg,percent_uninsured_2019_US_avg,poverty_rate_2019_US_avg,percent_65_plus_US_avg,total_population_2019,Metro_status,NCHS_status,state_population,US_population,rucc_description
37135,North Carolina,Orange,14,9.43,133.33,0.93,0.39,1933,1301.89,15.96,0,0,-100,0,0,373.47,2.51,7.2,13.4,14.58,0.4,0.2959,0.45,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,9,1.29,1.1,0.125,0.0212,0,1,0.0557,0,1,13.47,0.75,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,148476,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37137,North Carolina,Pamlico,0,0,0,0,-0.85,77,605.06,-34.19,0,0,0,0,80,37.82,2.25,12.3,14.1,30.38,0.6,0.7162,0.84,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,0,0.5155,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,12726,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37139,North Carolina,Pasquotank,7,17.58,40,3.35,1.87,418,1049.62,-11.44,0,0,0,0,50,175.53,2.51,13.3,16.1,17.18,0.2,0.7748,0.72,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,2,0.29,1.74,1,0.0211,0,1,0.1071,0.0804,1,30.13,2.3596,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,39824,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37141,North Carolina,Pender,0,0,-100,2.4,-1.2,292,463.05,5.04,0,0,-100,0,55,72.37,2.66,11.3,15.1,18.58,0.4,0.5478,0.57,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,,,,,0,,,0,6.34,2.9825,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,63060,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37143,North Carolina,Perquimans,1,7.43,-83.33,0,-1.47,38,282.26,-44.12,0,0,-100,0,4,54.47,2.26,12.7,15.5,27.27,0.1,0.5048,0.78,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,51.99,0.9434,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,13463,Non-metro,Micropolitan,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37145,North Carolina,Person,10,25.32,-50,2.7,-1.19,333,843.25,-7.5,0,0,0,0,2,100.65,2.46,9.2,17.7,20.1,0.7,0.7732,0.81,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,0,0,0,0,,,,0,,,0,75.97,3.3189,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,39490,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37147,North Carolina,Pitt,39,21.58,0,5.01,1.03,1876,1037.94,2.4,0,0,0,0,49,277.05,2.47,10.9,23.9,13.86,0.3,0.8242,0.57,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,16,2.29,1.8,0.1429,0,0,1,0.0155,-0.0143,1,43.16,4.5038,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,180742,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37149,North Carolina,Polk,0,0,0,2,2,50,241.27,-45.65,0,0,0,0,63,87.19,2.22,10,9.5,32.06,0.2,0.3825,0.6,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,0,,0,0,1,0,0,1,0,0.7042,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,20724,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37151,North Carolina,Randolph,20,13.92,-37.5,2.7,0.57,851,592.34,-13.69,1,0.7,,0,75,183.64,2.53,13.6,15.8,18.14,0.4,0.6965,0.88,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,1,0.14,1.7,0,0,-0.005,1,0,0,1,36.19,2.3952,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,143667,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37153,North Carolina,Richmond,26,58,160,6.04,3.67,579,1291.57,24.78,1,2.23,,0,23,94.64,2.36,12.6,24.1,18.25,2,0.9796,0.9,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,80.31,4.4104,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,44829,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, not adjacent to a metro area"
37155,North Carolina,Robeson,53,40.57,10.42,6.16,1.73,974,745.65,10.56,0,0,-100,0,0,137.9,2.83,15,28.1,15.74,38.4,0.9911,0.99,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,31,4.43,10.06,0.24,0.0189,-0.0067,1,0.0686,-0.04,1,77.32,5.3369,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,130625,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37157,North Carolina,Rockingham,9,9.89,50,0.55,-0.45,915,1005.38,1.33,5,5.49,-16.67,0,11,160.9,2.41,10.2,18,20.87,0.5,0.7857,0.92,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,0,,0,0,1,0,0,1,16.48,0.7701,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,91010,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37159,North Carolina,Rowan,56,39.41,100,5.75,1.28,1199,843.84,-4.39,1,0.7,,0,0,277.8,2.59,12.2,16.5,17.86,0.2,0.8143,0.92,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,2,1,0.14,0.33,-0.75,0.0448,0.0132,2,0.0969,0.0408,2,59.12,5.0958,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,142088,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37161,North Carolina,Rutherford,5,7.46,-58.33,5.26,1.54,494,736.99,14.88,2,2.98,,0,0,118.54,2.48,11.2,18,22.16,0.5,0.7551,0.85,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,0,1,0.14,1.12,,,,0,,,0,25.36,4.5455,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,67029,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37163,North Carolina,Sampson,23,36.2,-17.86,6.51,3.15,292,459.62,-2.01,0,0,0,0,8,67.18,2.66,15.5,24.1,18.32,1.7,0.9723,0.99,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,3,0.43,4.48,-0.6667,0.0658,0.0295,1,0.25,0.25,1,80.28,4.9153,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,63531,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37165,North Carolina,Scotland,14,40.2,27.27,4.78,-2.85,293,841.4,17.67,0,0,0,0,52,109.11,2.49,11.6,27.7,18.76,10.5,0.9936,0.99,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,6,0.86,5.77,-0.25,0.0337,0.0098,1,0.125,0,1,71.79,6.0886,Moderate risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,34823,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37167,North Carolina,Stanly,2,3.18,,3.03,1.07,660,1050.86,-7.69,1,1.59,0,0,67,158.95,2.49,10.5,14.3,19.3,0.3,0.6325,0.69,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,1,0.14,0.92,,0.0223,0.0131,1,0.0857,0.0143,1,3.18,2.4727,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,62806,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37169,North Carolina,Stokes,0,0,-100,0.37,-1.29,271,594.42,-10.26,1,2.19,0,0,48,101.54,2.35,13,13.6,21.75,0.5,0.3067,0.52,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,0,-1,0.051,-0.0204,1,,,0,21.93,1.0471,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,45591,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37171,North Carolina,Surry,12,16.72,100,1.51,0.06,530,738.34,9.5,0,0,0,0,76,134.49,2.45,12.8,16.9,20.85,0.3,0.7258,0.94,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,6,0.86,4.06,0.5,0.0261,0,2,0.0431,-0.0124,2,25.08,1.4793,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,71783,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37173,North Carolina,Swain,3,21.02,200,0,-5.66,50,350.36,-5.66,0,0,0,0,64,27.04,2.57,21.5,17.3,19.64,25.6,0.7774,0.94,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,0,0,0,0,,,,0,,,0,28.03,2.9126,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,14271,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37175,North Carolina,Transylvania,1,2.91,,0.65,0.65,153,444.96,11.68,0,0,0,0,64,90.88,2.28,14.5,14.7,31.44,0.4,0.3975,0.58,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,0,,0,0,1,0,0,1,2.91,0.3448,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,34385,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37177,North Carolina,Tyrrell,0,0,0,0,0,32,796.81,-13.51,0,0,0,0,62,10.28,2.1,16.4,25.2,20.17,0.5,0.8764,0.98,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,0,0,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,4016,Non-metro,Micropolitan,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37179,North Carolina,Union,87,36.27,107.14,3.79,0.12,2349,979.33,12.02,0,0,0,0,0,379.09,2.99,9.4,8.9,13.02,0.3,0.1873,0.36,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,5,0.71,2.91,1.5,0.047,0.0115,1,0.1818,-0.013,1,53.78,3.7337,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,239859,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37181,North Carolina,Vance,4,8.98,,1.22,0.8,410,920.62,-13.32,1,2.25,,0,77,176.45,2.59,10.5,23.9,19.06,0.2,0.9787,0.98,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,0,6,0.86,7.09,-0.5385,,,0,,,0,8.98,0.7928,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,44535,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37183,North Carolina,Wake,136,12.23,-8.72,1.74,0.49,12366,1112.29,-8.41,2,0.18,-50,0,74,1331.72,2.62,8.9,9.8,12.04,0.3,0.2774,0.27,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,4,7,1,0.45,0,0.016,0,4,0.0406,0,4,25.64,1.4845,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,1111761,Metro,Large central metro,10488084,331996199,Counties in metro areas of 1 million population or more
37185,North Carolina,Warren,2,10.14,-33.33,0,-0.53,123,623.38,-35.26,0,0,0,0,72,45.95,2.45,13.1,19.2,26.22,4.7,0.8943,0.87,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,25.34,0.3195,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,19731,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37187,North Carolina,Washington,4,34.54,33.33,6.45,4.76,62,535.41,-64.97,0,0,0,0,31,33.42,2.37,11.9,23.5,25.32,0.1,0.8787,0.98,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,1,0.14,6.25,0,0.1696,0.0625,1,,,0,60.45,2.9289,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11580,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37189,North Carolina,Watauga,11,19.58,-81.97,0.88,0.2,453,806.38,-22.83,0,0,0,0,19,179.8,2.37,8.8,27.2,16.43,0.3,0.4121,0.24,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,2,0.29,2.86,-0.3333,0,0,1,0,0,1,128.17,0.7692,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,56177,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, not adjacent to a metro area"
37191,North Carolina,Wayne,30,24.36,-9.09,2.14,0.33,1586,1288.06,-13.24,0,0,0,0,48,222.29,2.51,13.2,21.4,16.89,0.2,0.9503,0.94,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,9,1.29,3.5,0.8,0.0365,0.0141,1,0.0588,-0.0336,1,51.17,1.9625,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,123131,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37193,North Carolina,Wilkes,16,23.39,-15.79,2.56,0.82,507,741.1,-11.98,0,0,-100,0,24,90.67,2.38,11.1,19.9,22.16,0.2,0.6924,0.93,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,1,0,0,0,-1,0.0183,-0.0215,1,0,-0.1091,1,51.16,2.1237,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,68412,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37195,North Carolina,Wilson,51,62.35,45.71,3.44,-2.18,640,782.39,2.73,0,0,0,0,0,222.56,2.48,12.8,21.5,18.75,0.3,0.936,0.9,ModerateBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,2021-07-04,0,0,0,0,-1,,,0,,,0,105.13,4.5131,Lower risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,81801,Non-metro,Micropolitan,10488084,331996199,"Urban population of 20,000 or more, adjacent to a metro area"
37197,North Carolina,Yadkin,1,2.65,-80,0.47,-0.25,215,570.79,-22.1,0,0,-100,0,49,112.46,2.42,12.2,15.3,20.47,0.2,0.6404,0.83,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,15.93,0.611,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,37667,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37199,North Carolina,Yancey,0,0,-100,0,0,82,453.82,-3.53,0,0,0,0,52,57.8,2.37,12.5,19.2,26.26,0.4,0.5736,0.77,LowBurden,2021-07-06,2021-06-28,2021-07-04,2021-06-27,2021-07-03,1900-01-01,0,0,,,,,,0,,,0,5.53,0,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,18069,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37001,North Carolina,Alamance,19,11.21,-45.71,2.37,0.09,1392,821.2,-14.23,0,0,0,0,34,400.31,2.43,11.9,16.8,17.13,0.2,0.7838,0.8,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,,0,0,1,,,0,44.84,2.3217,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,169509,Metro,Small metro,10488084,331996199,"Counties in metro areas of fewer than 250,000 population"
37003,North Carolina,Alexander,11,29.34,37.5,1.53,-1.35,196,522.71,-5.77,0,0,0,0,0,144.23,2.61,10.8,14.9,20.45,0.1,0.6341,0.82,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,1900-01-01,0,0,,,,,,0,,,0,53.34,2.2277,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,37497,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37005,North Carolina,Alleghany,0,0,-100,1.59,-6.41,63,565.68,26,0,0,0,0,50,47.51,2.28,11.2,24.6,27.98,0.1,0.6268,0.82,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,,0,0,1,,,0,53.87,4.4248,Lower risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,11137,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, not adjacent to a metro area"
37007,North Carolina,Anson,3,12.27,-57.14,3.48,1.22,287,1174.02,29.86,0,0,0,0,5,46,2.47,12.2,19.8,19.35,0.3,0.9443,0.96,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,1,0.14,4.35,,0.0062,0.0062,1,,,0,53.18,2.9528,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,24446,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37009,North Carolina,Ashe,3,11.03,-57.14,2.04,0.34,147,540.38,-16.48,0,0,0,0,20,64,2.23,11.9,18,26.65,0.3,0.4994,0.67,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,,0,-0.0106,1,,,0,55.14,1.8576,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,27203,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37011,North Carolina,Avery,2,11.39,100,0.78,0.78,129,734.75,-12.24,0,0,0,0,69,70.98,2.15,15,14.4,22.9,0.5,0.6446,0.6,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,,0,0,1,,,0,17.09,0.3623,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,17557,Non-metro,Noncore,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
37013,North Carolina,Beaufort,17,36.17,54.55,3.09,0.41,421,895.86,-24.69,0,0,-100,0,36,56.48,2.42,10.4,19.2,24.55,0.1,0.7156,0.77,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,-1,0,-0.0181,1,0,-0.052,1,76.61,2.8571,Lowest risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,46994,Non-metro,Micropolitan,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37015,North Carolina,Bertie,1,5.28,-50,2.61,1,115,606.96,-7.26,0,0,-100,0,57,27.1,2.29,10.4,23,23.64,0.5,0.9385,0.98,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,,0,0,1,,,0,21.11,2.0921,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,18947,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, not adjacent to a metro area"
37017,North Carolina,Bladen,19,58.06,-68.33,7.37,-6.4,217,663.16,-21.38,3,9.17,200,0,0,37.4,2.38,14,26,22.8,2.2,0.9446,0.99,ModerateBurdenResolving,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,1,0.14,3.7,-0.6667,0,0,1,0.3571,0.0714,1,290.32,10.9534,Highest risk of transmission in schools,substantial,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,32722,Non-metro,Noncore,10488084,331996199,"Urban population of 2,500 to 19,999, adjacent to a metro area"
37019,North Carolina,Brunswick,7,4.9,-30,4.38,2.57,707,495.03,27.62,0,0,-100,0,75,168.18,2.32,11,12.9,32.63,0.3,0.3583,0.75,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,2,1,0.14,0.74,,0.0079,0.0066,2,0,0,1,17.5,3.2514,Lower risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,142820,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37021,North Carolina,Buncombe,4,1.53,-81.82,2.11,0.14,1753,671.16,38.47,0,0,0,0,61,397.86,2.31,10.2,12.3,20.48,0.3,0.3799,0.26,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,3,0,0,0,,0.009,0,3,0.0276,0.0113,2,15.7,2.0537,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,261191,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37023,North Carolina,Burke,0,0,-100,1.95,-0.39,1283,1417.91,-16.53,0,0,0,0,3,178.74,2.5,12.3,18.1,20.69,0.5,0.8487,0.87,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,5,0.71,6.21,,0.016,-0.0062,1,0.0089,0,1,44.21,2.1631,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,90485,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37025,North Carolina,Cabarrus,52,24.02,-21.21,4.18,1.56,2368,1094,-9.96,0,0,0,0,0,599.17,2.76,7.8,10.9,13.43,0.3,0.4175,0.58,ModerateBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,14,2,2.63,3.6667,0.0239,0.0052,1,0.0726,0.0339,1,64.68,3.3613,Lower risk of transmission in schools,moderate,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,216453,Metro,Large fringe metro,10488084,331996199,Counties in metro areas of 1 million population or more
37027,North Carolina,Caldwell,0,0,-100,2.3,0.55,521,633.99,-17.04,1,1.22,,0,54,174.15,2.48,12.6,16.6,20.41,0.4,0.651,0.9,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,2021-07-05,1,0,0,0,-1,0.0261,-0.0122,1,0,0,1,26.77,2.0017,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,82178,Metro,Medium metro,10488084,331996199,"Counties in metro areas of 250,000 to 1 million population"
37029,North Carolina,Camden,0,0,-100,2.86,-0.27,35,322.08,9.38,0,0,-100,0,3,45.22,2.71,8.1,11.2,16.87,0.1,0.307,0.62,LowBurden,2021-07-07,2021-06-29,2021-07-05,2021-06-28,2021-07-04,1900-01-01,0,0,,,,,,0,,,0,64.42,2.9851,Lowest risk of transmission in schools,low,15.37,16.7,215.72,2.55,11.3,94,2.52,9.2,10.5,16.3,10867,Non-metro,Micropolitan,10488084,331996199,"Completely rural or less than 2,500 urban population, adjacent to a metro area"
